vals,stats,mu,model,order,r,s,demo
627,4.55139e-11,Dr_0_0_l_0,1e-08,26,2,1e-07,-100,10x_growth
628,9.85517e-06,Hl_0_0,1e-08,26,2,1e-07,-100,10x_growth
629,0.00101213,Hr_0_0,1e-08,26,2,1e-07,-100,10x_growth
630,9.97505e-09,pi2_0_0_0_0,1e-08,26,2,1e-07,-100,10x_growth
631,3.60752e-11,DD_0_0,1e-08,26,5,1e-07,-100,10x_growth
632,7.00563e-11,Dr_0_0_l_0,1e-08,26,5,1e-07,-100,10x_growth
633,1.03215e-05,Hl_0_0,1e-08,26,5,1e-07,-100,10x_growth
634,0.00101212,Hr_0_0,1e-08,26,5,1e-07,-100,10x_growth
635,1.04254e-08,pi2_0_0_0_0,1e-08,26,5,1e-07,-100,10x_growth
636,5.29984e-12,DD_0_0,1e-08,26,10,1e-07,-100,10x_growth
637,1.14082e-11,Dr_0_0_l_0,1e-08,26,10,1e-07,-100,10x_growth
638,9.52868e-06,Hl_0_0,1e-08,26,10,1e-07,-100,10x_growth
639,0.00101214,Hr_0_0,1e-08,26,10,1e-07,-100,10x_growth
640,9.66606e-09,pi2_0_0_0_0,1e-08,26,10,1e-07,-100,10x_growth
641,-3.07796e-11,DD_0_0,1e-08,26,20,1e-07,-100,10x_growth
642,-5.68984e-11,Dr_0_0_l_0,1e-08,26,20,1e-07,-100,10x_growth
643,9.22363e-06,Hl_0_0,1e-08,26,20,1e-07,-100,10x_growth
644,0.00101214,Hr_0_0,1e-08,26,20,1e-07,-100,10x_growth
645,9.41489e-09,pi2_0_0_0_0,1e-08,26,20,1e-07,-100,10x_growth
646,-2.31102e-10,DD_0_0,1e-08,26,100,1e-07,-100,10x_growth
647,-4.34238e-10,Dr_0_0_l_0,1e-08,26,100,1e-07,-100,10x_growth
648,8.88411e-06,Hl_0_0,1e-08,26,100,1e-07,-100,10x_growth
649,0.00101221,Hr_0_0,1e-08,26,100,1e-07,-100,10x_growth
650,9.44847e-09,pi2_0_0_0_0,1e-08,26,100,1e-07,-100,10x_growth
651,2.31787e-11,DD_0_0,1e-08,27,2,1e-06,-100,10x_growth
652,4.54394e-11,Dr_0_0_l_0,1e-08,27,2,1e-06,-100,10x_growth
653,9.85517e-06,Hl_0_0,1e-08,27,2,1e-06,-100,10x_growth
654,0.00101213,Hr_0_0,1e-08,27,2,1e-06,-100,10x_growth
655,9.97505e-09,pi2_0_0_0_0,1e-08,27,2,1e-06,-100,10x_growth
656,3.60009e-11,DD_0_0,1e-08,27,5,1e-06,-100,10x_growth
657,6.9823e-11,Dr_0_0_l_0,1e-08,27,5,1e-06,-100,10x_growth
658,1.03215e-05,Hl_0_0,1e-08,27,5,1e-06,-100,10x_growth
659,0.00101212,Hr_0_0,1e-08,27,5,1e-06,-100,10x_growth
660,1.04255e-08,pi2_0_0_0_0,1e-08,27,5,1e-06,-100,10x_growth
661,5.35937e-12,DD_0_0,1e-08,27,10,1e-06,-100,10x_growth
662,1.1557e-11,Dr_0_0_l_0,1e-08,27,10,1e-06,-100,10x_growth
663,9.52868e-06,Hl_0_0,1e-08,27,10,1e-06,-100,10x_growth
664,0.00101214,Hr_0_0,1e-08,27,10,1e-06,-100,10x_growth
665,9.66601e-09,pi2_0_0_0_0,1e-08,27,10,1e-06,-100,10x_growth
666,-3.05031e-11,DD_0_0,1e-08,27,20,1e-06,-100,10x_growth
667,-5.61686e-11,Dr_0_0_l_0,1e-08,27,20,1e-06,-100,10x_growth
668,9.22363e-06,Hl_0_0,1e-08,27,20,1e-06,-100,10x_growth
669,0.00101214,Hr_0_0,1e-08,27,20,1e-06,-100,10x_growth
670,9.41456e-09,pi2_0_0_0_0,1e-08,27,20,1e-06,-100,10x_growth
671,-2.28999e-10,DD_0_0,1e-08,27,100,1e-06,-100,10x_growth
672,-4.29046e-10,Dr_0_0_l_0,1e-08,27,100,1e-06,-100,10x_growth
673,8.88411e-06,Hl_0_0,1e-08,27,100,1e-06,-100,10x_growth
674,0.00101221,Hr_0_0,1e-08,27,100,1e-06,-100,10x_growth
675,9.44516e-09,pi2_0_0_0_0,1e-08,27,100,1e-06,-100,10x_growth
676,2.29982e-11,DD_0_0,1e-08,28,2,1e-05,-100,10x_growth
677,4.47055e-11,Dr_0_0_l_0,1e-08,28,2,1e-05,-100,10x_growth
678,9.85517e-06,Hl_0_0,1e-08,28,2,1e-05,-100,10x_growth
679,0.00101213,Hr_0_0,1e-08,28,2,1e-05,-100,10x_growth
680,9.97505e-09,pi2_0_0_0_0,1e-08,28,2,1e-05,-100,10x_growth
681,3.52805e-11,DD_0_0,1e-08,28,5,1e-05,-100,10x_growth
682,6.75714e-11,Dr_0_0_l_0,1e-08,28,5,1e-05,-100,10x_growth
683,1.03215e-05,Hl_0_0,1e-08,28,5,1e-05,-100,10x_growth
684,0.00101212,Hr_0_0,1e-08,28,5,1e-05,-100,10x_growth
685,1.04267e-08,pi2_0_0_0_0,1e-08,28,5,1e-05,-100,10x_growth
686,5.93779e-12,DD_0_0,1e-08,28,10,1e-05,-100,10x_growth
687,1.29841e-11,Dr_0_0_l_0,1e-08,28,10,1e-05,-100,10x_growth
688,9.52868e-06,Hl_0_0,1e-08,28,10,1e-05,-100,10x_growth
689,0.00101213,Hr_0_0,1e-08,28,10,1e-05,-100,10x_growth
690,9.66544e-09,pi2_0_0_0_0,1e-08,28,10,1e-05,-100,10x_growth
691,-2.78303e-11,DD_0_0,1e-08,28,20,1e-05,-100,10x_growth
692,-4.91858e-11,Dr_0_0_l_0,1e-08,28,20,1e-05,-100,10x_growth
693,9.22363e-06,Hl_0_0,1e-08,28,20,1e-05,-100,10x_growth
694,0.00101214,Hr_0_0,1e-08,28,20,1e-05,-100,10x_growth
695,9.41136e-09,pi2_0_0_0_0,1e-08,28,20,1e-05,-100,10x_growth
696,-2.09016e-10,DD_0_0,1e-08,28,100,1e-05,-100,10x_growth
697,-3.80231e-10,Dr_0_0_l_0,1e-08,28,100,1e-05,-100,10x_growth
698,8.88411e-06,Hl_0_0,1e-08,28,100,1e-05,-100,10x_growth
699,0.0010122,Hr_0_0,1e-08,28,100,1e-05,-100,10x_growth
700,9.41354e-09,pi2_0_0_0_0,1e-08,28,100,1e-05,-100,10x_growth
701,2.13443e-11,DD_0_0,1e-08,29,2,1e-04,-100,10x_growth
702,3.82683e-11,Dr_0_0_l_0,1e-08,29,2,1e-04,-100,10x_growth
703,9.85517e-06,Hl_0_0,1e-08,29,2,1e-04,-100,10x_growth
704,0.00101213,Hr_0_0,1e-08,29,2,1e-04,-100,10x_growth
705,9.97506e-09,pi2_0_0_0_0,1e-08,29,2,1e-04,-100,10x_growth
706,2.97437e-11,DD_0_0,1e-08,29,5,1e-04,-100,10x_growth
707,5.09919e-11,Dr_0_0_l_0,1e-08,29,5,1e-04,-100,10x_growth
708,1.03215e-05,Hl_0_0,1e-08,29,5,1e-04,-100,10x_growth
709,0.00101212,Hr_0_0,1e-08,29,5,1e-04,-100,10x_growth
710,1.04344e-08,pi2_0_0_0_0,1e-08,29,5,1e-04,-100,10x_growth
711,1.02184e-11,DD_0_0,1e-08,29,10,1e-04,-100,10x_growth
712,2.21531e-11,Dr_0_0_l_0,1e-08,29,10,1e-04,-100,10x_growth
713,9.52868e-06,Hl_0_0,1e-08,29,10,1e-04,-100,10x_growth
714,0.00101213,Hr_0_0,1e-08,29,10,1e-04,-100,10x_growth
715,9.66009e-09,pi2_0_0_0_0,1e-08,29,10,1e-04,-100,10x_growth
716,-8.65781e-12,DD_0_0,1e-08,29,20,1e-04,-100,10x_growth
717,-3.8884e-12,Dr_0_0_l_0,1e-08,29,20,1e-04,-100,10x_growth
718,9.22363e-06,Hl_0_0,1e-08,29,20,1e-04,-100,10x_growth
719,0.00101214,Hr_0_0,1e-08,29,20,1e-04,-100,10x_growth
720,9.38531e-09,pi2_0_0_0_0,1e-08,29,20,1e-04,-100,10x_growth
721,-8.41902e-11,DD_0_0,1e-08,29,100,1e-04,-100,10x_growth
722,-1.0354e-10,Dr_0_0_l_0,1e-08,29,100,1e-04,-100,10x_growth
723,8.88411e-06,Hl_0_0,1e-08,29,100,1e-04,-100,10x_growth
724,0.00101216,Hr_0_0,1e-08,29,100,1e-04,-100,10x_growth
725,9.20297e-09,pi2_0_0_0_0,1e-08,29,100,1e-04,-100,10x_growth
726,1.22752e-11,DD_0_0,1e-08,30,2,0.001,-100,10x_growth
727,1.23079e-11,Dr_0_0_l_0,1e-08,30,2,0.001,-100,10x_growth
728,9.85517e-06,Hl_0_0,1e-08,30,2,0.001,-100,10x_growth
729,0.00101213,Hr_0_0,1e-08,30,2,0.001,-100,10x_growth
730,9.97478e-09,pi2_0_0_0_0,1e-08,30,2,0.001,-100,10x_growth
731,1.35833e-11,DD_0_0,1e-08,30,5,0.001,-100,10x_growth
732,1.26334e-11,Dr_0_0_l_0,1e-08,30,5,0.001,-100,10x_growth
733,1.03215e-05,Hl_0_0,1e-08,30,5,0.001,-100,10x_growth
734,0.00101213,Hr_0_0,1e-08,30,5,0.001,-100,10x_growth
735,1.04457e-08,pi2_0_0_0_0,1e-08,30,5,0.001,-100,10x_growth
736,1.12894e-11,DD_0_0,1e-08,30,10,0.001,-100,10x_growth
737,1.25715e-11,Dr_0_0_l_0,1e-08,30,10,0.001,-100,10x_growth
738,9.52868e-06,Hl_0_0,1e-08,30,10,0.001,-100,10x_growth
739,0.00101213,Hr_0_0,1e-08,30,10,0.001,-100,10x_growth
740,9.64549e-09,pi2_0_0_0_0,1e-08,30,10,0.001,-100,10x_growth
741,1.03653e-11,DD_0_0,1e-08,30,20,0.001,-100,10x_growth
742,1.282e-11,Dr_0_0_l_0,1e-08,30,20,0.001,-100,10x_growth
743,9.22363e-06,Hl_0_0,1e-08,30,20,0.001,-100,10x_growth
744,0.00101213,Hr_0_0,1e-08,30,20,0.001,-100,10x_growth
745,9.33788e-09,pi2_0_0_0_0,1e-08,30,20,0.001,-100,10x_growth
746,9.33007e-12,DD_0_0,1e-08,30,100,0.001,-100,10x_growth
747,1.31726e-11,Dr_0_0_l_0,1e-08,30,100,0.001,-100,10x_growth
748,8.88411e-06,Hl_0_0,1e-08,30,100,0.001,-100,10x_growth
749,0.00101213,Hr_0_0,1e-08,30,100,0.001,-100,10x_growth
750,8.99563e-09,pi2_0_0_0_0,1e-08,30,100,0.001,-100,10x_growth
